D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_31_474.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_31_474.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_31_474.jpg, 0, 1, 0, 10.51156
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_31_575.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_31_575.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_31_575.jpg, 0, 1, 0, 11.70992
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_31_679.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_31_679.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_31_679.jpg, 0, 1, 0, 12.68611
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_31_781.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_31_781.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_31_781.jpg, -0.2839557, 1, 0, 13.84629
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_31_888.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_31_888.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_31_888.jpg, -0.5812103, 1, 0, 14.6793
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_31_993.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_31_993.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_31_993.jpg, -0.2260448, 1, 0, 16.00817
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_096.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_096.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_096.jpg, 0, 1, 0, 16.95827
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_202.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_202.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_202.jpg, 0, 1, 0, 18.11559
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_305.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_305.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_305.jpg, -0.2956347, 1, 0, 18.96844
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_404.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_404.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_404.jpg, -0.3129792, 1, 0, 20.02635
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_505.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_505.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_505.jpg, -0.0238776, 1, 0, 20.94086
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_611.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_611.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_611.jpg, 0, 1, 0, 21.99353
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_715.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_715.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_715.jpg, 0, 1, 0, 23.16137
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_818.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_818.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_818.jpg, 0, 1, 0, 24.12522
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_32_920.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_32_920.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_32_920.jpg, -0.2891967, 1, 0, 25.05618
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_023.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_023.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_023.jpg, -0.2751312, 1, 0, 25.91647
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_125.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_125.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_125.jpg, 0, 1, 0, 26.86192
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_229.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_229.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_229.jpg, 0, 1, 0, 27.79426
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_329.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_329.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_329.jpg, 0, 1, 0, 28.72152
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_433.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_433.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_433.jpg, -0.3265593, 1, 0, 29.76904
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_537.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_537.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_537.jpg, -0.01471139, 1, 0, 30.18962
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_638.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_638.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_638.jpg, 0, 1, 0, 30.18987
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_740.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_740.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_740.jpg, 0, 1, 0, 30.18954
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_840.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_840.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_840.jpg, -0.0843987, 1, 0, 30.18894
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_33_942.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_33_942.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_33_942.jpg, -0.3247938, 1, 0, 30.16763
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_34_043.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_34_043.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_34_043.jpg, -0.03134765, 1, 0, 30.1903
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_34_148.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_34_148.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_34_148.jpg, 0, 1, 0, 30.18989
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_34_252.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_34_252.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_34_252.jpg, -0.3088965, 1, 0, 30.17095
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_34_356.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_34_356.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_34_356.jpg, -0.09611432, 1, 0, 30.19167
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_34_458.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_34_458.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_34_458.jpg, -0.035127, 1, 0, 30.19016
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_34_563.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_34_563.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_34_563.jpg, -0.3332208, 1, 0, 30.16908
D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\center_2021_07_21_11_32_34_669.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\left_2021_07_21_11_32_34_669.jpg, D:\hk_polytechinic\testbook\programming\selfdriving\DATA\IMG\right_2021_07_21_11_32_34_669.jpg, -0.0653922, 1, 0, 30.19127
